6.502949480826076e-35,3.507072972388575e-36,3.1629496338930926e-41
2.794216537300393e-08,2.8641438071804205e-11,9.127930420181182e-18
1.5939701569480635e-69,5.589127779652351e-72,3.87880139631525e-76
1.357474586575031e-54,3.293754476453789e-59,3.2862398332855375e-76
6.9268202930917525e-40,3.6441836261956836e-41,1.7403574865904653e-39
2.5607346428816753e-09,1.1737476106952428e-10,6.558980491192378e-13
6.143682428261039e-110,6.51582965416397e-106,2.03575114949064e-106
1.2450021388538455e-37,1.8132198117911336e-39,5.088383769004811e-43
1.4609870141234445e-19,1.4203870779868362e-21,1.196622740626239e-33
5.708093123368418e-16,2.5623871425248548e-12,5.563636404911507e-13
6.271511353883774e-56,2.6257381169914006e-58,3.231353205074099e-56
2.0084870074082592e-23,1.6460201694580971e-21,8.970875978183726e-28
1.714274679227471e-23,1.226698206166784e-38,5.374692894904734e-36
5.552296152400306e-22,1.2598317643736696e-21,7.29973250740868e-23
5.192400561940424e-56,1.1704306588571016e-57,1.073008917445749e-63
2.4363563496263062e-15,2.0344093648244946e-19,4.521046429371226e-22
2.2698917166547007e-24,4.804002216821172e-25,1.03704134421455e-28
8.579593349954095e-79,1.6640649781585436e-77,1.6463272532278517e-77
5.234715553075348e-23,2.0529399009355533e-35,1.4599523826582744e-26
1.308061612529861e-13,1.7239359398227172e-10,7.839053444232423e-16
1.0535288292589887e-160,1.749319909142875e-161,9.913976494281872e-175
2.0233992361548936e-17,2.218140989657366e-16,1.393401861818778e-17
4.407472964838177e-29,7.338929159074138e-28,1.1687182159666518e-30
5.3927147552411867e-101,1.5991582221555745e-102,5.544373930359299e-103
3.190520494313186e-36,3.2647983681762065e-40,1.3968060859272038e-41
2.24322972369612e-42,5.088321274281232e-42,9.032732953073338e-51
6.927009783682664e-61,1.1346727825670644e-61,2.8876491505429573e-72
1.9980250606119827e-59,1.6265313480395557e-61,1.1009982248933853e-67
1.5260875822129357e-16,6.038082872705509e-19,4.324011755406524e-23
1.464402440722276e-32,1.2387630492890063e-35,3.3496885491678034e-47
1.0294469615170726e-13,4.3618445611205985e-11,2.9815816472393405e-39
0.015592760800883173,0.0033925705077509976,1.196932887886835e-14
1.4209550784626376e-120,1.9284711159898543e-122,1.17113874955874e-121
4.5839462483308707e-97,2.99024532832922e-98,7.952809404852975e-136
7.630476957824626e-22,9.32458577397862e-19,1.512838671393574e-29
6.795692515432231e-22,2.5068275446930065e-29,6.238201113594216e-20
6.79792130838233e-29,1.491491074644616e-35,1.0116724766520008e-28
1.1670159305660173e-55,2.992007365939259e-58,3.5876351173038595e-58
3.6212913316161305e-15,5.2848433596658225e-17,1.9732717781539596e-19
1.235825472010533e-30,1.1754229336636603e-31,6.1777033773493125e-49
6.632932873397123e-27,3.431195978347422e-26,3.220385988340031e-29
5.81832191400854e-68,1.765842402498142e-69,2.6584153060973637e-68
3.5845406118169577e-13,3.159404457771549e-14,5.103093267775987e-28
3.855912931024293e-26,5.739524824823914e-24,1.67266444754647e-39
4.528630328235167e-09,1.6699695039769393e-07,2.2138934190193135e-13
2.4239468266523463e-16,1.151212351825705e-13,7.272239333959883e-36
2.2035369021735485e-17,8.176390484338791e-17,5.203793428397663e-32
4.643819476426852e-13,3.2124083408479984e-13,1.6492349598754926e-35
1.7159517615344182e-09,7.641287242358362e-09,3.7859444061503416e-23
1.5844047513061645e-30,1.5509538223906314e-28,1.1652270820694884e-30
8.843618703496093e-172,1.1076328157726145e-174,7.044438521772143e-173
5.1259723291185506e-70,3.415740410544456e-69,1.3398326955758742e-69
6.41393739873485e-57,6.652695674883667e-55,7.818523701118593e-62
6.61707805076651e-09,7.68896614387153e-11,5.958170414018902e-11
1.476998041722675e-116,1.519295975644869e-123,3.8926450179232665e-124
1.7685772906545016e-35,8.518287638359435e-36,3.82436246192792e-35
2.4658946904749933e-35,6.581634084685e-34,2.3379391130360255e-38
4.254719374669264e-76,3.5334697505817435e-75,9.310621681161388e-76
1.0819156752565718e-99,9.529223891628599e-102,6.056604871795516e-105
2.8206262359177353e-09,6.5270050498801546e-12,1.3476616439724361e-12
5.8939812234956535e-12,1.341727622063305e-14,1.3818661676863536e-13
2.7610389727746525e-94,2.9011863019311164e-94,1.6149440025133888e-99
2.3197984353152906e-22,1.106067327605578e-26,4.5772490975375e-25
2.6093968091762368e-124,8.218690011095734e-125,2.8123436489029976e-148
5.049237365497805e-37,4.174903273957945e-35,2.8162721812541673e-42
9.025231602338282e-24,1.950289531299546e-29,2.5389537365246755e-25
1.0265472603678297e-14,5.417595947748511e-16,1.2976960530251447e-30
1.0842831901744744e-77,8.629331417128118e-77,7.189757543974755e-84
4.517898768158777e-39,3.1443392350127085e-38,2.8772878948561585e-37
2.8948992008766272e-93,1.5906181600715154e-92,2.8591935109151118e-96
3.258434348818084e-74,8.185063121766672e-77,4.685188618121057e-88
1.1247709712706656e-14,1.3700637647791534e-16,3.42245092315854e-20
1.7418223378525118e-29,6.791453760486352e-32,2.794815360979938e-39
4.17592799671806e-11,3.1860833463767415e-11,1.1205631060073156e-11
5.957259489002732e-22,1.0214305594869853e-21,2.9839079701856618e-53
1.6220685029254696e-23,7.373103365524086e-22,1.6836857200262352e-20
4.65100004369203e-22,8.750633951307043e-21,1.804563751499264e-27
5.281987335807033e-47,2.6682719452907656e-44,2.348255241935831e-53
1.6911866463990417e-24,2.0735231235511123e-30,1.2725944182352328e-27
1.42027407775614e-05,2.6897409231482445e-05,1.5483735010846186e-06
1.2019050048269732e-07,1.2863229405724622e-19,2.2492902651022122e-12
7.870961016161688e-25,1.645621572271658e-24,2.184034262732632e-28
4.420980822103483e-27,4.289980218412933e-24,9.943577197827073e-26
2.371705521965281e-37,2.6854031930295344e-41,7.700859827272502e-67
9.371251309294746e-15,1.2463264109507732e-15,3.265619239157231e-18
0.00296241282139891,0.00014428960585549744,1.4254631071287404e-06
7.752313986836178e-13,6.0959330336771125e-15,1.2620683670282473e-22
1.5914539694953946e-05,3.74501435580526e-05,4.21159703890525e-08
5.488675589071821e-06,5.08554784637891e-08,5.170995981796253e-07
5.426030486350417e-36,1.281086951118471e-39,5.536099069649974e-45
2.473407265609553e-44,1.474979561652689e-47,1.7839778358051818e-47
2.4675550487332204e-21,8.629834667778312e-24,2.5232892495616675e-27
6.437836879036237e-21,1.7428225776967693e-18,1.998490967447938e-21
2.618409986345589e-12,1.1657210822651689e-15,6.407741137773728e-15
8.084325715167974e-65,2.1329685816402256e-64,1.457624911445783e-72
5.793866204576328e-90,5.24567669709471e-89,1.182034114707057e-99
2.4647719775849355e-12,7.142852508498944e-17,1.8624260239520144e-23
9.797849006223865e-66,1.2957720254390002e-67,2.4472874140288426e-75
2.748793006758015e-44,9.995843498902006e-45,1.2691371238006999e-50
0.021816849538365848,6.732939264220539e-07,0.004183692910128088
2.2471803761953063e-31,2.513053010602292e-28,9.124552960978482e-32
3.7318363188308856e-19,5.284967963863013e-19,4.438516570025923e-66
5.485933497671951e-14,3.9795469483774765e-20,3.1846450740774693e-38
5.0468466450232484e-08,7.254181724060609e-10,1.2945389152771455e-15
4.144830576187405e-105,8.83669790444763e-108,4.8808178211288736e-114
1.3991787262720478e-48,1.1862627272303701e-52,4.2158032079500184e-64
2.512985501756511e-17,5.910886699731804e-15,2.227958333447631e-24
3.4536151873718606e-06,5.224665716484398e-07,1.0301365931288462e-06
2.4176510420002103e-79,3.035242204148012e-78,2.007791199641278e-100
2.8009160443110724e-45,2.7082388620684824e-51,1.3015989493126346e-44
1.6245444201369256e-28,9.137808368879587e-26,2.271844949770668e-27
8.171974908627202e-17,5.527567462025277e-22,2.0592074244660465e-23
5.4168756715242915e-30,2.1015177297375355e-30,1.9155139591103442e-36
6.510189678030547e-20,1.9228843868091092e-20,3.138059847982596e-21
4.805250736576698e-19,8.12630310315311e-23,1.999645982688814e-23
8.123120783703326e-16,3.365467390137647e-18,1.1135439843156308e-15
1.5891677032783513e-07,0.0003026347001983403,6.374016278065448e-07
6.8358464780784e-89,3.01761584731822e-91,1.0599672920225902e-100
9.166861310217857e-11,3.5511526299542505e-11,2.536927705182364e-22
1.3695226183535274e-11,7.48009535501248e-13,1.7655655301793935e-20
2.911061279097573e-11,3.4891246119000797e-13,3.6493120937076746e-12
5.349308215536761e-39,4.985573530315035e-42,8.841165452842108e-41
9.390625086148457e-308,5.074902750081702e-303,5.5119347e-317
4.393680668502014e-42,2.446275363624953e-41,2.5666148875033167e-46
2.3304315265614024e-107,6.05981610714304e-110,1.061721429434494e-113
2.035093461640857e-24,1.424157215976995e-30,3.5096566354026225e-27
2.145046413233799e-06,7.101464230443286e-09,5.94747738929816e-35
2.124736991025057e-09,1.4425081864610832e-06,1.6646024443928876e-39
2.1082947818948443e-45,2.715013182265278e-46,6.1890179933657005e-77
2.216139903655526e-16,4.961426365069804e-13,2.690751914746689e-28
4.694947056173706e-19,7.098039317966036e-14,5.559111870540109e-18
0.0020915359794466204,0.0003769979432082767,7.884666458328167e-08
3.466818884124083e-96,4.81752132286219e-98,8.837063391949602e-96
1.0968555881026338e-06,2.5189573201153045e-13,7.3723840668374966e-06
4.920735988432247e-09,3.4776628954261844e-12,6.527740157153984e-16
4.4674621962889956e-30,1.9575098138607886e-30,7.347030104108221e-50
1.2472999119729525e-20,8.808456201701494e-20,2.131756775525952e-30
1.933793565759118e-11,3.44097561985911e-12,5.203812966669337e-10
9.335306195294517e-158,4.414107968631481e-156,1.8257856839401355e-171
1.2627313704511652e-48,4.142318480159277e-51,7.250241609995921e-64
1.531012090753409e-32,1.7847037963940938e-33,1.27238838087496e-47
8.246836553071856e-18,4.1012722544525085e-19,4.506674289344014e-22
4.480815530465332e-63,9.014013666075188e-60,8.00992941459085e-68
9.433855177673162e-67,4.889382886325002e-69,1.6870889307499348e-66
5.3697729170993345e-71,2.7763254451743805e-71,1.3403923409082041e-77
1.3715649316178672e-47,1.5020893838444936e-53,9.952897965601736e-56
1.0568952772147361e-21,7.134765447522806e-21,1.395965668301892e-29
5.906507230708959e-09,4.3321564162536265e-10,4.154764126670405e-17
4.9347864847838107e-42,1.5041053745919853e-44,3.702709043665875e-61
3.9456434048365776e-76,1.1238387061367621e-71,3.728366491495851e-75
4.9558411503491e-148,1.3100669215395053e-150,3.4065630579533575e-153
9.867757031696894e-30,9.741994972789572e-32,9.153068097289892e-36
9.294959778917895e-95,7.142100840839854e-103,1.1336548617737504e-121
1.779046858521232e-06,8.418746509674676e-08,3.786170068511688e-08
5.470148499116619e-34,2.327772989672177e-31,6.436056614589362e-41
3.777223512969116e-74,3.803857832015218e-75,5.19545721659703e-86
3.545139142146566e-78,2.2793839696463425e-78,8.298684306080317e-78
6.511155757632815e-17,1.1850377978918914e-22,2.4581173456007068e-24
8.319434750784693e-174,2.7408997073661515e-181,4.088745835264946e-183
1.0573750417298516e-102,1.9971947352890686e-101,2.7759585493513386e-102
3.983882337943912e-74,1.1477577939778304e-74,2.0248406986560672e-74
4.725746534630998e-11,9.062772703551791e-12,1.8341516660988443e-28
5.356281142043565e-14,2.689400979364763e-13,2.2256912862267275e-15
4.6504697984581984e-07,4.440029191397047e-05,1.2055266371086567e-05
3.767487407446521e-64,2.775320056893344e-63,3.58458484879865e-67
1.6574430988497214e-91,6.083076910892965e-94,1.4974392809144174e-106
9.973561777479052e-54,2.543215851458479e-53,3.4637217247264485e-59
1.8341094490502393e-11,1.4982567224202727e-05,1.1138253287559799e-06
8.643284566911159e-43,1.0173693245198187e-39,3.402063862206097e-43
2.1217609933266178e-256,8.560358443628027e-265,4.540592119673143e-257
2.3872749043397053e-30,3.067517720015105e-29,1.865128596347738e-31
1.0594352186016762e-14,8.266808274056277e-14,1.8838707807667488e-13
2.49837445931042e-71,2.8251709234850207e-71,1.3171069808122778e-89
1.0236525558237492e-88,2.714474235184904e-89,1.6415973466743213e-89
4.6959218587892805e-20,4.8231481081623634e-21,2.4358173578090017e-60
5.866515832349992e-65,3.200047121712212e-67,1.2688043102746176e-60
5.28551388761392e-103,7.301760856923875e-103,7.846979709184075e-107
1.7773083855169095e-124,7.052184625032127e-125,1.9772996076163016e-142
0.00037287517112082367,2.2284501298412326e-06,1.8583430977096696e-08
1.1126401303197482e-83,3.7507379041850203e-81,2.7157034316658903e-86
2.08214738817865e-21,1.2064512862883782e-25,1.3849647049134895e-26
5.276915547308498e-70,7.867297532046014e-74,6.487208644221497e-79
7.598545597961766e-12,3.1604956937533744e-13,5.823043843689539e-11
7.346545197721501e-13,5.64215469368672e-13,2.9879696137758163e-12
5.727717524327382e-31,8.730589519420034e-27,1.2840523679107798e-45
2.1647578175296938e-10,6.007379232754561e-12,1.8933522685200636e-14
1.4201375366212772e-49,8.51432889219591e-51,5.141405926789459e-50
1.1744089790401941e-59,6.89904612066494e-61,1.903132850775337e-58
2.1968038400368716e-76,3.9383668981827835e-75,9.479722329817915e-88
1.0180507238295354e-14,4.29057008431365e-16,6.323307172204737e-21
1.3606264292538477e-31,3.2461512544818175e-29,1.0564209770424075e-33
3.395455356358583e-45,4.0246973451352126e-47,1.9802446882211403e-46
2.7425549252111263e-18,4.530487319037393e-18,2.2452436273636493e-39
2.0516071593674934e-25,1.2633605056933733e-26,4.146279847927027e-36
1.5993762821580227e-104,1.375464916152494e-104,9.072107748568553e-107
2.2240950742929438e-63,2.678737769043757e-63,3.186211258116214e-73
9.108370906020602e-49,1.765416277195741e-51,7.695083029644682e-49
3.7288283160939964e-07,3.2408948453905385e-06,9.17044682208843e-05
6.378951089443636e-59,7.101055626857812e-67,3.0199617995778594e-62
6.653976698846462e-31,8.969801710948501e-31,5.64502206909095e-29
3.5315268891118353e-189,1.193541883304512e-195,1.7962291384936218e-191
1.2433052542964407e-52,4.0391493261656993e-50,4.1546682402270966e-57
0.019438132706323417,0.054333169912936484,5.261557235167458e-09
1.0608701648350892e-06,5.631081603472693e-07,4.8978377254071386e-21
1.1019604425061807e-78,9.158448924018152e-79,1.0830046034440112e-93
3.6538904580496314e-09,9.293825240142777e-17,6.437048778218002e-24
1.4711092783173154e-52,1.355137170247982e-54,1.0935693920613397e-60
7.196342637979296e-60,1.0182530565780263e-67,3.2248347858027864e-60
2.2425539681825924e-08,3.8008105854770677e-19,1.382830101744943e-09
2.2416828987182075e-78,1.0732776774914172e-77,2.702237360697713e-82
0.06607335313237503,9.052319779427504e-07,7.485088706772485e-21
9.99782437870262e-22,2.7314853292193893e-21,3.0791634346386628e-21
9.594392268956039e-178,2.6071915418711117e-179,1.3422895955295902e-178
3.9094795819081477e-41,2.2407403094262283e-47,1.3345818496850216e-40
2.391428101763116e-13,1.1147333979683118e-14,9.150596950075642e-25
4.6627430936504945e-133,1.425294553338793e-133,6.732316210190725e-143
4.49592048486555e-65,1.6092061422979104e-69,3.703412712167527e-66
8.571714202766156e-31,2.2642047089995337e-31,1.2085574726245321e-32
1.2873298380953191e-06,5.45654905451661e-07,1.2427358353570635e-14
1.0617608285076378e-82,6.034646920696071e-82,1.9408828862336336e-90
2.9513663543711905e-59,3.6037513162495725e-62,4.615804692392958e-66
3.865596379474227e-06,1.2093778461987556e-05,0.000661135142200263
6.125100663263627e-30,4.786420423698956e-31,4.8345135082490397e-70
6.249596636159749e-44,3.9165624101323257e-44,1.2323683776155463e-64
5.2665878329981125e-19,8.78387619394474e-19,9.777074337233033e-27
1.6639438428266478e-32,2.286746598611087e-31,2.053673500551013e-31
1.0608615617615033e-16,8.355044890215496e-18,1.039307445897361e-13
3.4082828265291473e-10,8.130271657506233e-13,6.311347926868401e-25
2.0229576284993156e-129,1.8949320548964493e-132,2.607089529261101e-140
1.5271304439259686e-13,3.0283349286097416e-14,6.863926503858645e-34
1.468149867036148e-97,7.300061313162267e-99,3.9646856192656135e-112
4.642440968628213e-56,1.7866446543344014e-61,3.663524744504395e-64
1.6488639089647268e-33,2.1781355224739844e-37,1.5709210512828167e-36
6.949167136990142e-23,3.186745667502011e-22,5.775348822608511e-33
8.153835860466959e-103,5.012577370735072e-124,2.262794160486313e-109
3.6404346061668625e-75,8.561128902263759e-74,8.649947031528581e-79
3.30759466306626e-119,2.2011364169821194e-118,1.4912372725051069e-117
2.692735444766636e-44,2.0883675680235075e-41,1.0692588301113028e-44
1.473675860922141e-42,1.6853800540407525e-40,2.2294815810524623e-48
2.037814672367205e-96,7.493988852119639e-96,1.4956703314666187e-102
6.33281284294255e-10,2.573036654703508e-10,3.0495159229474157e-10
0.005264413904829031,9.55166903710341e-06,1.8655947078856412e-10
3.301851726312187e-81,9.7930662305859e-78,6.478314595469443e-90
8.104528990752856e-11,1.0717459441409177e-14,9.99822737459152e-29
0.10377510874106403,2.6793550977231984e-05,1.66026969955096e-11
5.363301434314084e-36,5.3316981394258596e-39,1.9431331625461046e-44
2.6246315285448347e-283,1.903562981714366e-281,1.2910366062397935e-285
1.6635742232709557e-17,9.096504271792472e-20,2.0175168661433143e-33
2.0495808380681548e-22,6.698954750821026e-32,4.335280995906184e-26
4.6585164829795727e-66,4.720269645055802e-68,5.182368114281926e-75
5.372833782185488e-48,2.834073358089516e-50,2.381594365753311e-48
1.363525916080234e-18,6.055504052374254e-25,6.162301788995864e-26
5.272157212617874e-05,9.252777265069324e-06,2.67225952813513e-09
5.703857686738612e-81,2.618761134866545e-81,4.1550285962760716e-81
1.838409809709514e-12,3.76790590593807e-10,2.5277034000377368e-11
3.467705943866226e-54,6.420074971602687e-57,2.1206849684383596e-53
0.000214389369941129,2.7317690452506217e-05,1.2973077924530207e-06
6.195770649419032e-10,3.4924940067207035e-14,8.61387162792413e-15
3.7985916190379226e-55,8.894694117923529e-57,1.2594633239012982e-58
1.0066627812317047e-41,4.960333260985969e-42,4.135344481894484e-45
1.9759313296768166e-97,4.230177246885302e-99,8.065887840333832e-110
4.605118406449946e-12,2.972396602254923e-17,2.8995892599255923e-15
1.4651063063912068e-47,1.846510148861317e-49,1.6324600178457344e-53
5.19867236498589e-116,3.8171271747056702e-118,4.705645687592169e-121
1.6807073631277676e-19,6.1587275621605464e-27,7.515135038951496e-24
1.291016800106758e-20,1.0408558572195022e-15,5.336675812317546e-24
3.711657640851465e-59,2.8647588766633304e-58,2.9219562328833845e-63
2.0392711923173703e-13,8.645436746452152e-14,1.0921274716547105e-10
5.826189675416235e-52,5.043371049226109e-54,2.8738751317611194e-54
7.907209392945898e-36,7.03717829350213e-35,3.794328392372837e-36
1.0793652756386666e-05,1.3881809281821306e-11,8.324724457139439e-19
1.779206594900789e-08,3.499121860819732e-10,5.077949803896667e-08
2.783252201154585e-14,3.388919152835223e-20,6.434702453430291e-20
1.3242431697304203e-18,3.7118853030371576e-15,3.350585448187439e-21
5.055171004008499e-49,1.4817097889019676e-54,4.501967827552252e-57
5.269895381100061e-12,5.317159457480449e-11,2.7909963517257385e-30
1.5079296356127686e-39,3.241526770118739e-47,2.3085039043240207e-45
5.907136674814052e-122,2.9048515467070547e-122,2.2687200594004277e-124
5.071504603304515e-06,7.409884005169155e-11,1.7710618383104951e-10
0.008095468076008198,0.001372622111072273,2.988413038193572e-22
2.93634902900995e-05,8.272083775780502e-05,1.8824743026558548e-26
3.180125857260425e-10,5.980008665675295e-12,1.0336070129045478e-12
2.0916959903839295e-18,1.863293766371407e-19,4.424272394946649e-19
1.4690150311837562e-134,5.212670278972558e-138,1.1919933106869572e-141
9.571991512612724e-09,2.4797848163329257e-12,1.0845432175533322e-10
2.160707694148471e-84,3.8511801928717336e-89,1.3098885901072201e-86
1.4080872107522502e-23,8.030671102827965e-23,1.1640943423615728e-34
7.678864471642244e-33,1.2989247694915244e-33,3.241572602481567e-47
6.557435249321194e-29,3.510491282107119e-34,1.252478307985072e-46
1.3784721521634988e-40,3.276574251755779e-39,1.754061949866922e-37
1.7565302449714197e-16,6.201682186816208e-16,6.125182437324158e-17
3.576832129461533e-49,7.238900225251693e-65,3.5158629297577577e-57
3.417887461264036e-19,8.80421685584635e-16,2.2114043178997852e-18
6.0434787212124475e-28,1.0164316184738517e-25,4.229507238212912e-26
2.1510151634092242e-35,1.031303353429077e-37,6.466955797204836e-63
7.82076430337321e-30,1.2025248493486418e-29,2.5997040894168714e-28
3.318906849290862e-06,9.737845913264466e-08,4.349754709522771e-12
1.8241830941633335e-09,2.854278198337734e-10,4.341363614999751e-11
1.4915836358097943e-32,8.710692337469347e-36,9.562349087913717e-49
3.5506847153839874e-72,1.6448615386986178e-72,2.132479591943542e-72
1.9317195542131015e-149,3.5088729908820293e-149,9.965649649887239e-158
8.337746903757704e-115,1.1912841015353884e-117,7.531157621948855e-117
8.07087255883402e-23,1.7660065530100458e-25,3.661190719861977e-46
1.055094352956134e-55,2.0073894229143805e-52,4.8198187470563455e-55
7.141982630167053e-80,8.033107809016836e-89,5.079294689563838e-87
1.9589177192615747e-34,3.51915666793997e-33,2.529687410410671e-45
1.7402498901505493e-51,2.350888196054254e-53,1.983130905942529e-54
5.721979487178665e-07,0.00377834466128997,4.994457393994915e-10
5.3866514030034894e-67,1.9719123172671533e-68,7.64331722252341e-70
1.0804148877467795e-57,2.2790719143307853e-54,3.2916904818704184e-69
1.1513984195240158e-35,1.9055309110916682e-35,3.999343450428054e-33
5.838750439630976e-17,3.764018234420044e-21,6.095640876721402e-20
0.03386577405624051,6.028476367493854e-07,2.495813709326905e-06
1.0900151990946925e-54,4.331044692972944e-54,1.401602119977759e-59
1.8063604868637448e-56,1.8713115117606322e-56,7.798061908291407e-68
3.1837302782609334e-38,9.377596973129226e-39,4.6169817657908895e-58
7.632071827961328e-70,9.215105966961728e-72,3.879390101902439e-76
2.646503871138449e-23,1.213659821231388e-22,4.96605295267312e-31
6.201175006600625e-33,1.386493017369091e-26,1.663951414247695e-31
8.792460262912067e-39,4.931366411380059e-38,2.8286920279326733e-41
8.0487331989592625e-22,4.9990351084833125e-21,6.895555578233387e-26
7.022529681980272e-125,8.468748220540609e-132,3.5633163154200995e-136
1.7786723746872717e-08,1.3378971839023757e-11,6.620362588845774e-36
4.748236132387148e-11,2.393096885538019e-21,4.258549057232189e-19
6.346168644437929e-35,8.1533474944331e-37,4.581451188745508e-50
1.7316351035468313e-16,4.97879809614142e-21,1.3666486591723845e-23
6.496721756708629e-87,3.142752014049214e-98,5.307821710232042e-94
0.0007122052863757711,2.971728666723179e-09,6.563985494927758e-16
1.2825657697188614e-31,1.8561738189756158e-33,1.8725460194236538e-31
5.910512328099275e-11,1.8672427338133962e-13,2.9582715909540193e-20
6.03793895992549e-168,3.538924771568979e-173,2.4925365047342446e-172
9.300179492193246e-13,1.818552717288914e-23,1.5739889334317598e-24
3.0014029671260996e-40,1.0772330062692813e-39,4.3760719918033465e-43
3.4128817369762203e-23,4.354257122438728e-27,1.6638319675704872e-25
6.0756278396222825e-80,2.200145166529101e-79,2.96329217844464e-95
8.479935027000539e-47,5.9708271818494695e-46,1.7842738227137027e-54
6.363853773481073e-07,3.50032645023578e-08,9.64649438915632e-20
4.8496570785763745e-37,5.213100419445408e-41,2.1746899007551926e-40
9.914597223788094e-83,3.946404951740899e-82,1.9072328490749814e-112
3.2769345902563583e-18,3.944381126192692e-20,2.7453920348618357e-28
1.5460227579176645e-32,1.9819713340921785e-36,5.791344294418956e-46
7.586205322193785e-07,6.003438488502505e-06,2.502026487791789e-08
1.7465696773546126e-17,1.4007261976981868e-18,4.445650710415977e-21
3.979514157760808e-48,1.2178640899896864e-43,1.539773211757378e-46
1.5172532183482082e-35,8.775984662462465e-35,2.3783537823406137e-37
4.1609059436458725e-79,1.6134200918214596e-74,2.5109176722993715e-108
4.7953209362572625e-28,5.998345059432309e-27,2.405333247335148e-29
8.301545201550067e-39,4.040950957178452e-36,1.0397236720579661e-50
4.818946120888685e-11,3.511579240253693e-13,5.388470145577475e-17
0.0017627843721954792,0.00089690654388781,9.267329494802042e-16
1.5544150384380982e-70,3.683123167072014e-74,1.1626001234941392e-75
1.3757748440881447e-16,9.074804056590856e-21,6.794617229167143e-23
4.305750740681036e-104,7.3900553919516e-105,2.9078947356547267e-107
7.887165616887177e-13,2.8999152196939495e-12,4.574737407098943e-22
1.4425608716345732e-21,3.8543906943927065e-27,2.2264018912740546e-23
0.026401134448412186,6.4901084770760355e-09,0.07357971591470679
5.644989801909753e-149,6.041804827382737e-150,5.430113392432106e-153
1.7913930793363902e-08,3.110379625041553e-10,8.331544976137795e-09
1.9483171896238163e-44,7.441626878889886e-44,3.526930348456158e-46
3.9130488971924e-106,1.5611080471605726e-106,1.1202174975302485e-124
1.3849397847906922e-11,4.374347696787305e-10,9.823151158074778e-18
5.28125301197719e-64,4.886215840820422e-66,1.203202043148011e-75
4.306207400614913e-30,8.028360574599689e-32,2.959965933077276e-33
4.3225923929793474e-126,1.1301309154689855e-128,3.1492849191187823e-133
1.0646682270034971e-41,1.1724179481065703e-38,2.6034292706587156e-41
8.479789900774219e-106,8.674389449360577e-105,2.2477908756593794e-105
1.4518751112304835e-44,8.23738790158954e-46,1.3020991593459098e-44
5.3013629731794254e-43,8.223903001506811e-54,2.4155111424524295e-44
2.7470846088619896e-96,3.046091454857552e-95,9.92159593613455e-105
2.0068188285728338e-21,2.731487290903819e-20,4.8691115140132906e-29
5.487391475283651e-59,1.9966331417586016e-59,3.4915117715998733e-56
1.8188371356067327e-19,3.4799677683775896e-25,3.0670050681133356e-26
3.7556708602125435e-60,8.639871394383478e-61,1.2106260577997422e-61
2.1961956362412198e-66,9.551873588522297e-67,1.5660430342072305e-65
1.1771644579427058e-11,7.70355861471562e-11,1.6490011069917096e-21
6.3632481259711495e-25,7.303648366655038e-24,3.096842830643268e-23
7.495394419358444e-12,7.043067598393249e-16,4.875802188007568e-13
9.079473016168216e-29,2.3624086362971836e-29,2.5123466629659283e-32
2.2255750691333168e-05,1.2177993865238364e-10,1.7082206318292194e-13
0.0012897056184922873,2.0957032438572505e-05,6.432071987056699e-41
